Codigo,Nat,Ud,Resumen,CanPres,Pres,ImpPres,Categoria,Subcategoria,Fecha
MAE06001,Material,m3,Estabilizado en planta,0.0,1950.0,0.0,Hormigones y morteros,Aridos,30/04/2025
MAE06012,Material,m3,Estabilizado c/flete 15 km.,0.0,3650.0,0.0,Hormigones y morteros,Aridos,30/04/2025
MAE06063,Material,m3,Gravilla (flete 15 km),0.0,3790.0,0.0,Hormigones y morteros,Aridos,30/04/2025
MAE06480,Material,m3,Gravilla flete 15 kms.,0.0,7475.0,0.0,Hormigones y morteros,Aridos,30/04/2025
MAE06481,Material,m3,"Integral bajo 4""",0.0,3890.0,0.0,Hormigones y morteros,Aridos,30/04/2025
MAE06482,Material,m3,Pomacita,0.0,4238.0,0.0,Hormigones y morteros,Aridos,30/04/2025
MAF00038,Material,kg,Sika 4a (tambor 200kg),0.0,516.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF00170,Material,kg,Antisol (tambor 200 kg),0.0,550.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF01197,Material,sac,Mortero pe-141 (sacox30),0.0,10200.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF01198,Material,uni,Sika top 122f  (juegox35),0.0,17500.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF01202,Material,tam,Rugasol 200   (tamborx200),0.0,198000.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF01203,Material,uni,Sikadur-31  (juegox50),0.0,111500.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF01204,Material,uni,Sikadur-53  (juegox5),0.0,13500.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF01205,Material,uni,Sikadur-52 lv  (juegox30),0.0,181800.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF01206,Material,uni,Sika fix hh  (juegox22),0.0,305800.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF01213,Material,uni,Sikadur combiflex 201  (setx10),0.0,69500.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF01214,Material,sac,Graceexpansor (saco 17 kg),0.0,11400.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF01215,Material,tam,Gracerapid cl(tambor 245kg),0.0,104705.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF01216,Material,tam,Gracerapid 201(tam.245kg),0.0,121275.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF01217,Material,tam,Wrda 11 (tam.235kg),0.0,127135.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF01239,Material,lit,Tep flow std (tb=200lts),0.0,572.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF01240,Material,lit,Tep acelerador (tb=200lts),0.0,150.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF01241,Material,kg,Vandex saco 25 kg,0.0,2699.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF01242,Material,kg,Tep p.v.a. cuñete=100kg.,0.0,2640.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF01394,Material,lit,Cave fugo hidrofuco  100 lt,0.0,317.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF01395,Material,lit,Cave rapid acelerante 100 l,0.0,428.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF01417,Material,sac,Meyco-ms610 microsilica,0.0,7920.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF01592,Material,lit,Cave acryl p/mezcla 208 lts,0.0,2486.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF01613,Material,lit,Cave bond p/mezcla  208 lts,0.0,1756.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF01790,Material,tam,Elastocret top (209kg),0.0,422300.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF01818,Material,tam,Elastocret adh. mort 80k,0.0,107120.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF01854,Material,kg,Plastiment her   tamb 235 k,0.0,329.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF01875,Material,tam,Elastofluid bv80 pla t=220k,0.0,125400.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF01954,Material,tam,Elastohidrofugo t=220k,0.0,168300.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF01979,Material,tam,Elastofoam s55 espum t=120k 220,0.0,351600.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF02013,Material,tam,Elastoplast 2300 t=240k,0.0,189600.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF02020,Material,tam,Elastoplast 1000 t=240k,0.0,175500.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF02137,Material,bol,Fibercrete fibra polipr 15,0.0,3050.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF02145,Material,bol,Fibercrete fibra polipr 90,0.0,3050.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF02155,Material,kg,Dynaditivo-1 (tb.200kg),0.0,233.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF02156,Material,kg,Dynaditivo-2 (tb.250kg),0.0,472.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF02157,Material,kg,Dynaditivo-3 (tb.250kg),0.0,304.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF02158,Material,kg,Dyn-fix (balde 5 gal),0.0,1643.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF02161,Material,tam,Elastofluid bv-80,0.0,115200.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF02164,Material,bol,Elastoacel t1 polvo,0.0,13200.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF02226,Material,tam,Rheobuild 1000 superplastif,0.0,193333.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF02232,Material,tam,Rheomix 301 hidrofugo,0.0,36154.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF02238,Material,tam,Pozzolith 300 r/l13 plast.r,0.0,99444.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF02244,Material,tam,Pozzolith s55 plas.aceleran,0.0,98667.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF02250,Material,tam,Pozzolith 322 n plast norm,0.0,114444.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF02269,Material,sac,Meyco sa 510 acel.shotcrete,0.0,12600.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF02281,Material,Kg,Plastiment he,0.0,385.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF02283,Material,uni,Plastiment he tambor 235,0.0,114000.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF02284,Material,tam,Plastiment h.e.r.,0.0,94000.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF02287,Material,Kg,Plastiment he-r,0.0,295.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF02293,Material,sac,Sika grout 212 emin (sacox30),0.0,9300.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF02299,Material,tam,Sikament 10 (tambor x 210),0.0,274050.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF02302,Material,tin,Sikament nf (tinetax20),0.0,20000.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF02304,Material,tam,Sikament nf (tambor x 250),0.0,203760.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF02308,Material,tam,Sikament ff-86,0.0,218550.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF02309,Material,sac,Sikalisto repar (saco x 30),0.0,5970.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF02313,Material,sac,Sikalisto repar (saco x 5),0.0,1475.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF02336,Material,tam,Mortard m (tam.235kg),0.0,116325.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF02339,Material,sac,Gracefloor (saco 25 kg) gris,0.0,8500.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF02433,Material,kg,Sikament ff adit superfluid,0.0,1026.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF02439,Material,kg,Sikacure pe 116 resina,0.0,1097.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF03293,Material,sac,Elastocel t4 s/clor (850 gr),0.0,1400.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF03316,Material,lit,Retardante de frague,0.0,394.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF03330,Material,lit,Aruko cemento b,0.0,341.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF03331,Material,lit,Aruko cemento c,0.0,387.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF03503,Material,kg,Frioplast a-6 tambor 235 kg,0.0,401.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF03504,Material,uni,Intraplast (bolsa  850gr),0.0,533.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF03505,Material,tam,Sika 3 (tambor 250kg),0.0,87500.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF03591,Material,tam,Gracelatex plus 200 kg,0.0,395000.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF04237,Material,lit,Tepcure e (tambor 200 lts.),0.0,480.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF04577,Material,lit,Aruko - 1 hidrofugo,0.0,250.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF04579,Material,lit,Aruko 3 aceler controlable,0.0,306.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF04731,Material,env,Becel adit mezcla cem-arena,0.0,1096.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF04817,Material,uni,Aocem ap 16 acel plas 250 k,0.0,59000.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF04818,Material,uni,Aocem retard plastico 250 k,0.0,79800.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF04822,Material,uni,Aocem t plast dos s   200 k,0.0,86300.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF05001,Material,lit,Aruko-plast plast hormigon,0.0,340.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF05009,Material,kg,Aruko - 2 acelerante rapido,0.0,306.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF05146,Material,kg,Adiplast-21,0.0,648.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF05147,Material,tam,Daracem 101 (235 kg),0.0,303150.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF05148,Material,sac,Gracerapid 251 (saco 25 kg),0.0,21750.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF05149,Material,tam,Gracerapid 252 (tam.245kg,0.0,165565.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF05290,Material,tam,Gracerugoso (tam.200kg),0.0,130000.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF05386,Material,Kg,Sika-1 aditivo hidrofugo,0.0,228.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF05387,Material,Kg,Sika-2 aceler ultrarrapido,0.0,828.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF05388,Material,Kg,Sigunit p.adit.shotcret pvo,0.0,585.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF05389,Material,Kg,Singunit l-10 adit shotcret,0.0,383.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF05390,Material,Kg,Fro-be incorporador de aire,0.0,835.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF05484,Material,uni,Aocem acelerador tamb 250 k,0.0,57500.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF05671,Material,lit,Cave fugo hidrof tamb 208lt,0.0,223.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF05672,Material,lit,Cave fugo hidrofugo lt 20lt,0.0,443.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF05673,Material,lit,Cave rapid aceler tb 208 lt,0.0,353.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF05674,Material,lit,Cave rapid aceleran bd 5 lt,0.0,820.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF05714,Material,Kg,Cave fugo hidrofugo bd 5 lt,0.0,752.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF05715,Material,lit,Cave rapid aceleran lt 20lt,0.0,515.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF05870,Material,tam,Wrda 2 (tam.235kg),0.0,135360.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF06000,Material,tam,Daravair 481 (tam.210kg),0.0,170100.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF06210,Material,bid,Elastocret adh mort 10kg,0.0,19570.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF06211,Material,bid,Elastocret top (10 kg),0.0,27810.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF06213,Material,bol,Elastoexpand 188 (500g),0.0,3950.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF06526,Material,kg,Durachil endurec superficie,0.0,140.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF06536,Material,lat,Aruko top puente adherencia,0.0,37000.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF06837,Material,uni,Aocem latex tineta 20 kg,0.0,38168.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF06905,Material,lit,Cave acryl p/mezcla t-208lt,0.0,2486.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF06906,Material,lit,Cave acryl p/mezcla  20 lts,0.0,2613.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF06907,Material,kg,Puente adherencia/acrilico lg-4083,0.0,1600.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF06908,Material,kg,Puente adherencia/acril. lg-2900,0.0,1500.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF06909,Material,kg,Puente adherencia/acril-est. lg-8225,0.0,1000.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF06910,Material,kg,Promotor adherencia yeso adibond-43,0.0,1700.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF06911,Material,kg,Emparejador pisos fk-6010-b,0.0,780.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF06915,Material,kg,Anti-adherente lechada cd-800,0.0,510.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF06916,Material,kg,Anti-termita para maderas fug-1010,0.0,950.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF06924,Material,uni,Sika-3  (caja 9x1.8),0.0,22600.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF06925,Material,uni,Sika latex (tinetax20),0.0,48000.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF06928,Material,sac,Sika grout 214 (saco x 30),0.0,6600.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF06929,Material,sac,Sika grout 212 (saco x 30 ),0.0,6900.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF06930,Material,uni,Sikadur-32 (juegox1),0.0,7850.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF06931,Material,uni,Sikadur-32 (caja 9x1),0.0,64740.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF06932,Material,uni,Colma fix-32 (juegox1),0.0,8750.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF06933,Material,uni,Colma fix-32 (caja 9x1),0.0,75150.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF06934,Material,uni,Sikadur-31 (juegox1),0.0,5400.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF06935,Material,uni,Sikadur-31 (caja 9x1),0.0,40750.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF06939,Material,uni,Sikadur-30 (juego x 5),0.0,24000.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF06940,Material,uni,Sikadur-330 (juegox5),0.0,42350.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF06941,Material,uni,Sikadur-52 (juegox 1),0.0,7500.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF06942,Material,uni,Sikadur-52 (juego x 5),0.0,29000.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF06943,Material,ml,Sika carbodur,0.0,26250.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF06944,Material,kg,Mastertop 100,0.0,290.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF06950,Material,tam,Sika-3 (tambor x 250),0.0,86000.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF06951,Material,tin,Sicafume saco 20 kg,0.0,13800.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF06952,Material,tam,Sigunit l-22 (tambor x 250),0.0,112500.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF06953,Material,caj,Sika latex (caja 9x1.4),0.0,42850.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF06957,Material,tin,Antisol (tinetax20),0.0,12050.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF06958,Material,tam,Sika 1 (tambor 200 kg),0.0,42000.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF06959,Material,tam,Sikacure 116 (tambor x 180),0.0,125100.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF06960,Material,uni,Sikadur-32 (juegox5),0.0,30000.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF06961,Material,uni,Colma fix-32 (juegox5),0.0,32900.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF06962,Material,uni,Sikadur-31 (juegox5),0.0,14500.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF06963,Material,uni,Sikadur-42 grout pax (juego x 26.5),0.0,32200.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF06964,Material,rol,Lamina asfaltica sika 4r (rollox10),0.0,42500.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF06965,Material,tam,Plastocrete rm-2 (tamborx 235),0.0,98250.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF06966,Material,tam,Plastiroute (tambor x 235),0.0,96350.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF06974,Material,tin,Sika ferrogard 903 (tinetax20),0.0,42000.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF06975,Material,sac,Filler c-43   (sacox4),0.0,1400.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF06976,Material,sac,Filler pav   (sacox5),0.0,1650.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF06977,Material,sac,Filler 501 (sacox25),0.0,5150.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF06978,Material,sac,Filler 504 (sacox25),0.0,5150.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF06979,Material,uni,Filler 505   (sacox25),0.0,5150.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF06980,Material,uni,Filler extender t   (bolsax2),0.0,42250.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAF06981,Material,uni,Sikapiso   (sacox30),0.0,6750.0,0.0,Hormigones y morteros,Aditivos,30/04/2025
MAG03506,Material,uni,"Poste b.t. 8,7 m  chilectra",0.0,39333.0,0.0,Hormigones y morteros,Postes de hormigon,30/04/2025
MAG03507,Material,uni,Poste a.t. 10 m   chilectra,0.0,46346.0,0.0,Hormigones y morteros,Postes de hormigon,30/04/2025
MAG03509,Material,uni,"Poste a.t. 11,5 m  chilectra",0.0,67631.0,0.0,Hormigones y morteros,Postes de hormigon,30/04/2025
MAG04862,Material,uni,"Poste a.t. 11,5m  chilectra",0.0,65537.0,0.0,Hormigones y morteros,Postes de hormigon,30/04/2025
MAG04863,Material,uni,"Poste b.t. 8,7 m  chilectra",0.0,37662.0,0.0,Hormigones y morteros,Postes de hormigon,30/04/2025
MAG07205,Material,uni,"Poste l=8,7mt r=350kg",0.0,45010.0,0.0,Hormigones y morteros,Postes de hormigon,30/04/2025
MAG07206,Material,uni,Poste l=10 mt r=350kg,0.0,51250.0,0.0,Hormigones y morteros,Postes de hormigon,30/04/2025
MAG07207,Material,uni,"Poste l=11,5mt r=350kg",0.0,68470.0,0.0,Hormigones y morteros,Postes de hormigon,30/04/2025
MAG07211,Material,uni,Poste l=15mt r=1000kg pret,0.0,258820.0,0.0,Hormigones y morteros,Postes de hormigon,30/04/2025
MAG07212,Material,uni,"Poste l=18,0mt r=1000kg pre",0.0,329860.0,0.0,Hormigones y morteros,Postes de hormigon,30/04/2025
MAH00985,Material,jue,Gracepoxy union fluido (jueg.1 kg),0.0,10500.0,0.0,Hormigones y morteros,Resinas epoxicas,30/04/2025
MAH01858,Material,kg,Adhes estruc.sikadur 31 hi,0.0,2160.0,0.0,Hormigones y morteros,Resinas epoxicas,30/04/2025
MAH01860,Material,Kg,Adhes estruct  colma fix 32,0.0,6720.0,0.0,Hormigones y morteros,Resinas epoxicas,30/04/2025
MAH02355,Material,tam,Sika-1 tambor 200,0.0,44800.0,0.0,Hormigones y morteros,Resinas epoxicas,30/04/2025
MAH02356,Material,tin,Sika-1,0.0,13100.0,0.0,Hormigones y morteros,Resinas epoxicas,30/04/2025
MAH02357,Material,uni,Sika-1 (caja 4x5),0.0,17820.0,0.0,Hormigones y morteros,Resinas epoxicas,30/04/2025
MAH02358,Material,uni,Sika-3 tinetax25,0.0,14750.0,0.0,Hormigones y morteros,Resinas epoxicas,30/04/2025
MAH02360,Material,uni,Sika-3  (caja 4x6),0.0,22340.0,0.0,Hormigones y morteros,Resinas epoxicas,30/04/2025
MAH02367,Material,m2,Sikarwap hex-230c,0.0,32000.0,0.0,Hormigones y morteros,Resinas epoxicas,30/04/2025
MAH02376,Material,caj,Rugasol 200 (caja 4x5),0.0,24500.0,0.0,Hormigones y morteros,Resinas epoxicas,30/04/2025
MAH02377,Material,tam,Fro-be (tambor x 200),0.0,191000.0,0.0,Hormigones y morteros,Resinas epoxicas,30/04/2025
MAH02378,Material,uni,Sikacem 810 (cuñetex100),0.0,128000.0,0.0,Hormigones y morteros,Resinas epoxicas,30/04/2025
MAH02381,Material,tin,Sikarapid 1 (tinetax20),0.0,53800.0,0.0,Hormigones y morteros,Resinas epoxicas,30/04/2025
MAH02382,Material,tam,Sika retarder 115 (tambor x 200),0.0,95000.0,0.0,Hormigones y morteros,Resinas epoxicas,30/04/2025
MAH02383,Material,uni,Sikacrete 950 (cuñetex100),0.0,52400.0,0.0,Hormigones y morteros,Resinas epoxicas,30/04/2025
MAH02434,Material,kg,Sikadur 52 epoxi p/inyeccio,0.0,4752.0,0.0,Hormigones y morteros,Resinas epoxicas,30/04/2025
MAH02435,Material,kg,Sikadur 42 morte p/grouting,0.0,2310.0,0.0,Hormigones y morteros,Resinas epoxicas,30/04/2025
MAH03040,Material,kg,Adhesivo epoxico as 233-10 kg mezcla,0.0,2775.0,0.0,Hormigones y morteros,Resinas epoxicas,30/04/2025
MAH04029,Material,kg,Elastopox m5 pte adher epox,0.0,7700.0,0.0,Hormigones y morteros,Resinas epoxicas,30/04/2025
MAH05024,Material,jue,Gracepoxy 200 (jueg.4.5kg),0.0,18500.0,0.0,Hormigones y morteros,Resinas epoxicas,30/04/2025
MAH05291,Material,jue,Gracetop-1 (jueg. 25 kg),0.0,14180.0,0.0,Hormigones y morteros,Resinas epoxicas,30/04/2025
MAH05292,Material,jue,Gracetop-2 (jueg. 25 kg),0.0,20455.0,0.0,Hormigones y morteros,Resinas epoxicas,30/04/2025
MAH06535,Material,jue,Aruko pox adhes estr.jue=6kgs.,0.0,48150.0,0.0,Hormigones y morteros,Resinas epoxicas,30/04/2025
MAI01221,Material,tin,Grace desmold listo 180 kg,0.0,22848.0,0.0,Hormigones y morteros,Desmoldantes,30/04/2025
MAI01243,Material,lit,Desmoltep madera tb=200lts,0.0,229.0,0.0,Hormigones y morteros,Desmoldantes,30/04/2025
MAI01245,Material,lit,Desmoltep metal tb=200lts,0.0,450.0,0.0,Hormigones y morteros,Desmoldantes,30/04/2025
MAI01248,Material,lit,Tep form madera tb=208lts,0.0,522.0,0.0,Hormigones y morteros,Desmoldantes,30/04/2025
MAI01373,Material,lit,Cave met desmol.metal 100 l,0.0,783.0,0.0,Hormigones y morteros,Desmoldantes,30/04/2025
MAI02159,Material,lit,Dynasol 8000 sd (tb.2000lt),0.0,840.0,0.0,Hormigones y morteros,Desmoldantes,30/04/2025
MAI02436,Material,kg,Sikaform metal (tb.180kg),0.0,755.0,0.0,Hormigones y morteros,Desmoldantes,30/04/2025
MAI03112,Material,kg,Sika form desm made tb 180k,0.0,1050.0,0.0,Hormigones y morteros,Desmoldantes,30/04/2025
MAI03139,Material,lit,Cave desmol desmold.madera,0.0,805.0,0.0,Hormigones y morteros,Desmoldantes,30/04/2025
MAI04026,Material,tam,Elastodesmold tb=200k,0.0,157100.0,0.0,Hormigones y morteros,Desmoldantes,30/04/2025
MAI04575,Material,lit,Aruko desmoldante madera,0.0,300.0,0.0,Hormigones y morteros,Desmoldantes,30/04/2025
MAI04820,Material,uni,Desmol di retar superf tamb,0.0,155583.0,0.0,Hormigones y morteros,Desmoldantes,30/04/2025
MAI04823,Material,uni,Plagoil desm made tb 200 lt,0.0,86400.0,0.0,Hormigones y morteros,Desmoldantes,30/04/2025
MAI05007,Material,lit,Aruko desmoldante fierro,0.0,320.0,0.0,Hormigones y morteros,Desmoldantes,30/04/2025
MAI05150,Material,tam,Grace desmold metal e 180 kg,0.0,141500.0,0.0,Hormigones y morteros,Desmoldantes,30/04/2025
MAI05486,Material,uni,Plagoil metal tambor 200lts,0.0,83600.0,0.0,Hormigones y morteros,Desmoldantes,30/04/2025
MAI05663,Material,lit,Cave desmol madera tb 208lt,0.0,735.0,0.0,Hormigones y morteros,Desmoldantes,30/04/2025
MAI05664,Material,lit,Cave desmol madera lat=20lt,0.0,855.0,0.0,Hormigones y morteros,Desmoldantes,30/04/2025
